"m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12","m13"
"823260","451810","39222","273328","13820","1083","25851","1102","893","871","1030","274","12"
"823324","451925","39226","273350","13833","1083","25850","1102","894","872","1032","274","12"
"823395","451958","39229","273350","13833","1083","25850","1102","894","872","1032","274","12"
"823396","451963","39229","273363","13833","1083","25850","1102","894","872","1032","274","12"
"823418","451963","39229","273363","13833","1083","25850","1102","894","872","1032","274","12"
"823453","451980","39230","273369","13833","1083","25850","1102","894","872","1032","274","12"
"823481","452000","39230","273384","13833","1083","25850","1102","894","872","1032","274","12"
"823495","452005","39230","273389","13833","1083","25850","1102","894","872","1032","274","12"
"823508","452012","39230","273411","13833","1083","25850","1102","894","872","1032","274","12"
"823646","452017","39231","273415","13835","1084","25850","1102","894","872","1032","274","12"
"823650","452106","39231","273434","13835","1084","25852","1102","894","872","1032","274","12"
"823673","452117","39234","273442","13838","1084","25852","1102","894","872","1032","274","12"
"823680","452122","39234","273442","13838","1084","25852","1102","894","872","1032","274","12"
"823685","452134","39234","273461","13838","1084","25853","1102","894","872","1032","274","12"
"823693","452174","39232","273483","13842","1084","25853","1102","894","874","1032","274","12"
"823701","452174","39232","273483","13842","1084","25853","1102","894","874","1032","274","12"
"823719","452184","39232","273503","13842","1084","25853","1102","894","874","1032","274","12"
"823747","452197","39233","273505","13843","1084","25853","1102","894","874","1032","274","12"
"823920","452197","39233","273505","13843","1084","25853","1102","894","874","1032","274","12"
"823989","452232","39237","273509","13844","1084","25853","1102","894","874","1032","274","12"
"823995","452232","39237","273510","13844","1084","25853","1102","894","874","1032","274","12"
"824001","452296","39237","273548","13845","1084","25853","1102","894","874","1032","274","12"
"824006","452308","39238","273548","13845","1084","25853","1102","894","874","1032","274","12"
"824275","452387","39245","273572","13857","1084","25853","1102","894","876","1033","274","12"
"824316","452418","39246","273572","13857","1084","25853","1102","894","876","1033","274","12"
"824363","452427","39246","273574","13857","1084","25853","1102","894","876","1033","274","12"
"824420","452482","39248","273577","13858","1084","25853","1102","894","876","1033","274","12"
"824485","452488","39248","273577","13858","1084","25853","1102","894","876","1033","274","12"
"824660","452510","39250","273588","13859","1084","25853","1102","894","876","1033","274","12"
"824757","452517","39251","273591","13859","1084","25853","1102","894","876","1033","274","12"
"824757","452526","39251","273592","13859","1084","25853","1102","894","876","1033","274","12"
"824758","452526","39251","273599","13859","1084","25853","1102","894","876","1033","274","12"
"824843","452567","39249","273646","13863","1086","25854","1102","894","876","1033","274","12"
"824872","452600","39251","273647","13864","1086","25854","1102","894","876","1033","274","12"
"824958","452603","39251","273647","13865","1086","25854","1102","894","876","1033","274","12"
"824958","452603","39251","273652","13865","1086","25854","1102","894","876","1033","274","12"
"824972","452606","39251","273655","13866","1086","25854","1102","894","876","1033","274","12"
"824974","452697","39251","273674","13867","1086","25856","1102","894","876","1033","274","12"
"825001","452708","39252","273683","13867","1086","25856","1102","894","876","1033","274","12"
"825001","452740","39252","273710","13867","1086","25856","1102","894","876","1033","274","12"
"825009","452740","39252","273710","13867","1086","25856","1102","894","876","1033","274","12"
"825026","452754","39253","273800","13871","1086","25857","1102","894","876","1034","274","12"
"825083","452758","39253","273801","13871","1086","25857","1102","894","876","1034","274","12"
"825163","452785","39255","273802","13871","1086","25857","1102","894","876","1034","274","12"
"825326","452792","39258","273804","13871","1086","25857","1102","894","876","1034","274","12"
"825331","452802","39258","273863","13874","1086","25862","1102","894","876","1034","274","12"
"825335","452808","39259","273863","13874","1086","25862","1102","894","876","1034","274","12"
"825737","452897","39269","273863","13874","1086","25862","1102","894","876","1034","274","12"
"825759","452923","39269","273867","13874","1086","25862","1102","894","876","1034","274","12"
"825825","452932","39270","273867","13874","1086","25862","1102","894","876","1034","274","12"
"825825","452944","39270","273931","13874","1086","25862","1102","894","876","1034","274","12"
"825968","452956","39270","273931","13874","1086","25862","1102","894","876","1034","274","12"
"825969","452972","39270","273954","13874","1086","25862","1102","894","876","1034","274","12"
"826059","452993","39272","273954","13874","1086","25862","1102","894","876","1034","274","12"
"826065","452993","39272","273956","13874","1086","25862","1102","894","876","1034","274","12"
"826065","452993","39272","273956","13874","1086","25862","1102","894","876","1034","274","12"
"826073","452995","39272","273958","13875","1086","25862","1102","894","876","1034","274","12"
"826122","452997","39272","273961","13875","1086","25862","1102","894","876","1034","274","12"
"826125","452999","39272","273964","13875","1086","25862","1102","894","876","1034","274","12"
"826171","453049","39274","273987","13881","1086","25862","1102","894","876","1034","274","12"
"826184","453071","39274","274002","13883","1086","25862","1102","894","876","1034","274","12"
"826197","453071","39274","274002","13883","1086","25862","1102","894","876","1034","274","12"
"826199","453110","39274","274118","13883","1086","25869","1102","894","876","1034","274","12"
"826207","453129","39274","274134","13883","1086","25869","1102","894","876","1034","274","12"
"826210","453158","39274","274171","13883","1086","25871","1102","894","876","1034","274","12"
"826213","453159","39274","274174","13883","1086","25871","1102","894","876","1034","274","12"
"826277","453177","39275","274181","13884","1086","25871","1102","894","876","1034","274","12"
"826342","453192","39275","274198","13885","1086","25871","1102","894","876","1034","274","12"
"826521","453385","39306","274205","13888","1086","25871","1102","894","876","1034","274","12"
"826536","453425","39302","274251","13894","1091","25875","1102","895","876","1034","274","12"
"826562","453425","39302","274257","13894","1091","25875","1102","895","876","1034","274","12"
"826571","453548","39302","274322","13894","1091","25880","1102","895","876","1034","274","12"
"826852","453587","39309","274327","13896","1092","25880","1102","895","876","1034","274","12"
"826917","453624","39310","274327","13897","1092","25880","1102","895","876","1034","274","12"
"826941","453625","39310","274330","13897","1092","25880","1102","895","876","1034","274","12"
"827194","453673","39324","274337","13898","1092","25880","1102","895","876","1034","274","12"
"827196","453675","39324","274339","13898","1092","25880","1102","895","876","1034","274","12"
"827293","453686","39325","274341","13899","1092","25880","1102","895","876","1034","274","12"
"827333","453731","39326","274370","13901","1092","25881","1102","895","876","1034","274","12"
"827525","453745","39328","274377","13902","1092","25881","1102","895","876","1034","274","12"
"827533","453782","39329","274377","13902","1092","25881","1102","895","876","1034","274","12"
"827665","453792","39329","274377","13903","1092","25881","1102","895","876","1034","274","12"
"827757","453828","39332","274380","13903","1092","25881","1102","895","876","1034","274","12"
"827759","453832","39332","274380","13903","1092","25881","1102","895","876","1034","274","12"
"827910","453832","39332","274380","13905","1092","25881","1102","895","876","1034","274","12"
"827979","453832","39332","274381","13905","1092","25881","1102","895","876","1034","274","12"
"828014","453915","39337","274406","13906","1092","25881","1102","895","876","1034","274","12"
"828031","453930","39337","274494","13913","1092","25884","1102","895","876","1034","274","12"
"828084","453979","39338","274497","13914","1092","25884","1102","895","876","1034","274","12"
"828230","454175","39354","274514","13917","1094","25883","1102","896","877","1034","274","12"
"828271","454176","39354","274514","13917","1094","25883","1102","896","877","1034","274","12"
"828421","454377","39375","274514","13917","1094","25883","1102","896","877","1034","274","12"
"828428","454380","39375","274514","13917","1094","25883","1102","896","877","1034","274","12"
"828428","454380","39375","274527","13917","1094","25883","1102","896","877","1034","274","12"
"828428","454380","39375","274528","13917","1094","25883","1102","896","877","1034","274","12"
"828476","454380","39375","274529","13917","1094","25883","1102","896","877","1034","274","12"
"828595","454382","39376","274533","13917","1094","25883","1102","896","877","1034","274","12"
"828594","454844","39376","274608","13931","1094","25888","1101","903","879","1035","275","12"
"828596","454844","39376","274609","13931","1094","25888","1101","903","879","1035","275","12"
"828607","454856","39376","274621","13931","1094","25889","1101","903","879","1035","275","12"
"828614","454884","39377","274622","13931","1094","25889","1101","903","879","1035","275","12"
"828679","454934","39381","274624","13931","1094","25889","1101","903","879","1035","275","12"
"828687","454937","39381","274624","13931","1094","25889","1101","903","879","1035","275","12"
"828701","455222","39381","274665","13931","1094","25898","1101","904","879","1035","275","12"
"828735","455237","39381","274727","13932","1094","25901","1101","904","879","1036","275","12"
"828912","455255","39383","274728","13932","1094","25901","1101","904","879","1036","275","12"
"828914","455259","39383","274732","13932","1094","25901","1101","904","879","1036","275","12"
"828917","455259","39383","274754","13932","1094","25901","1101","904","879","1036","275","12"
"828952","455388","39384","274770","13937","1094","25901","1101","904","881","1036","275","12"
"828954","455429","39384","274829","13937","1094","25904","1101","904","881","1036","275","12"
"828973","455435","39384","274829","13937","1094","25904","1101","904","881","1036","275","12"
"829055","455437","39384","274837","13939","1094","25905","1101","904","881","1036","275","12"
"829337","455477","39391","274839","13941","1095","25905","1101","904","881","1036","275","12"
"829401","455527","39392","274845","13942","1095","25905","1101","904","881","1036","275","12"
"829445","455533","39392","274871","13943","1095","25905","1101","904","881","1036","275","12"
"829448","455539","39392","274874","13943","1095","25905","1101","904","881","1036","275","12"
"829731","455579","39401","274881","13945","1095","25905","1101","904","881","1036","275","12"
"829787","455596","39401","274880","13946","1095","25905","1101","904","881","1036","275","12"
"829928","455603","39404","274882","13946","1095","25905","1101","904","881","1036","275","12"
"829956","455609","39404","274944","13949","1095","25905","1101","904","881","1036","275","12"
"829999","455624","39406","274977","13950","1095","25905","1101","904","881","1036","275","12"
"830057","455668","39406","275020","13953","1095","25906","1101","905","881","1036","275","12"
"830138","455699","39406","275104","13958","1095","25910","1101","905","881","1036","275","12"
"830541","455789","39416","275104","13958","1095","25910","1101","905","881","1036","275","12"
"830596","455830","39417","275105","13958","1095","25910","1101","905","881","1036","275","12"
"830696","455843","39419","275106","13958","1095","25910","1101","905","881","1036","275","12"
"830718","455846","39419","275106","13958","1095","25910","1101","905","881","1036","275","12"
"830736","455849","39419","275112","13958","1095","25910","1101","905","881","1036","275","12"
"830736","455858","39419","275135","13958","1095","25911","1101","905","881","1036","275","12"
"830749","455866","39419","275136","13958","1095","25911","1101","905","881","1036","275","12"
"830799","455899","39421","275136","13958","1095","25911","1101","905","881","1036","275","12"
"830801","455912","39421","275159","13958","1095","25911","1101","905","881","1036","275","12"
"830834","455949","39421","275238","13961","1095","25914","1101","905","881","1037","275","12"
"830978","455958","39422","275241","13961","1095","25914","1101","905","881","1037","275","12"
"830978","455958","39422","275246","13961","1095","25914","1101","905","881","1037","275","12"
"831040","455968","39422","275249","13961","1095","25914","1101","905","881","1037","275","12"
"831082","455969","39422","275249","13961","1095","25914","1101","905","881","1037","275","12"
"831122","456002","39424","275276","13963","1095","25914","1101","905","881","1037","275","12"
"831123","456004","39424","275276","13963","1095","25914","1101","905","881","1037","275","12"
"831150","456013","39425","275294","13964","1095","25914","1101","905","881","1037","275","12"
"831254","456020","39425","275294","13964","1095","25914","1101","905","881","1037","275","12"
"831658","456110","39435","275294","13964","1095","25914","1101","905","881","1037","275","12"
"831658","456113","39435","275296","13964","1095","25914","1101","905","881","1037","275","12"
"831729","456118","39435","275320","13964","1095","25914","1101","905","881","1037","275","12"
"831751","456130","39436","275346","13965","1095","25915","1101","905","881","1037","275","12"
"831738","456113","39460","275344","13965","1095","25923","1101","904","882","1037","275","12"
"831758","456122","39460","275344","13965","1095","25923","1101","904","882","1037","275","12"
"832044","456164","39469","275346","13965","1095","25923","1101","904","882","1037","275","12"
"832449","456254","39479","275346","13965","1095","25923","1101","904","882","1037","275","12"
"832450","456254","39479","275352","13965","1095","25923","1101","904","882","1037","275","12"
"832511","456255","39479","275352","13966","1095","25923","1101","904","882","1037","275","12"
"832798","456297","39488","275353","13966","1095","25923","1101","904","882","1037","275","12"
"832974","456313","39490","275361","13968","1095","25923","1101","904","882","1037","275","12"
"833053","456460","39493","275406","13979","1095","25927","1101","906","882","1037","275","12"
"833178","456536","39502","275408","13982","1095","25926","1101","906","883","1037","275","12"
"833236","456583","39504","275426","13983","1095","25926","1101","906","883","1037","275","12"
"833253","456629","39505","275447","13987","1095","25926","1101","906","883","1037","275","12"
"833256","456631","39505","275447","13987","1095","25926","1101","906","883","1037","275","12"
"833278","456662","39507","275447","13987","1095","25926","1101","906","883","1037","275","12"
"833418","456879","39523","275456","13998","1096","25924","1101","908","886","1037","275","12"
"833398","456862","39544","275456","13997","1096","25940","1101","908","886","1038","275","12"
"833412","456862","39544","275457","13997","1096","25940","1101","908","886","1038","275","12"
"833473","456966","39545","275482","14003","1096","25942","1101","909","886","1038","275","12"
"833478","456992","39545","275541","14004","1096","25944","1101","909","886","1038","275","12"
"833480","457004","39545","275568","14004","1096","25944","1101","909","886","1038","275","12"
"833577","457009","39545","275577","14005","1096","25945","1101","909","886","1038","275","12"
"833630","457019","39545","275577","14006","1096","25945","1101","909","886","1038","275","12"
"833630","457019","39545","275592","14006","1096","25945","1101","909","886","1038","275","12"
"833636","457026","39545","275602","14006","1096","25945","1101","909","886","1038","275","12"
"833652","457047","39547","275605","14007","1096","25945","1101","909","886","1038","275","12"
"833659","457047","39547","275605","14007","1096","25945","1101","909","886","1038","275","12"
"833910","457102","39561","275626","14010","1096","25944","1101","909","886","1039","275","12"
"833912","457109","39561","275635","14011","1096","25944","1101","909","886","1039","275","12"
"833912","457150","39561","275640","14011","1096","25944","1101","909","886","1039","275","12"
"833999","457165","39561","275646","14011","1096","25944","1101","909","886","1039","275","12"
"834054","457175","39561","275647","14012","1096","25944","1101","909","886","1039","275","12"
"834141","457181","39561","275647","14012","1096","25944","1101","909","886","1039","275","12"
"834142","457200","39561","275653","14012","1096","25944","1101","909","886","1039","275","12"
"834142","457285","39561","275786","14012","1096","25953","1101","909","886","1039","275","12"
"834236","457292","39562","275847","14013","1096","25954","1101","909","886","1039","275","12"
"834240","457476","39562","276036","14014","1096","25985","1101","909","886","1039","275","12"
"834345","457493","39564","276036","14014","1096","25985","1101","909","886","1039","275","12"
"834367","457495","39564","276038","14014","1096","25985","1101","909","886","1039","275","12"
"834367","457497","39564","276040","14014","1096","25985","1101","909","886","1039","275","12"
"834383","457498","39564","276052","14014","1096","25985","1101","909","886","1039","275","12"
"834522","457517","39567","276101","14017","1096","25985","1101","909","886","1039","275","12"
"834522","457518","39567","276109","14017","1096","25985","1101","909","886","1039","275","12"
"834708","457518","39567","276110","14017","1096","25985","1101","909","886","1039","275","12"
"834742","457683","39570","276160","14027","1097","25984","1101","911","887","1040","275","12"
"834776","457706","39571","276160","14027","1097","25984","1101","911","887","1040","275","12"
"834777","457706","39571","276160","14027","1097","25984","1101","911","887","1040","275","12"
"834843","457711","39572","276160","14027","1097","25984","1101","911","887","1040","275","12"
"834843","457713","39572","276221","14027","1097","25984","1101","911","887","1040","275","12"
"834852","457714","39572","276226","14027","1097","25984","1101","911","887","1040","275","12"
"835021","457905","39595","276244","14041","1101","25984","1101","911","887","1040","275","12"
"835040","457911","39595","276244","14041","1101","25984","1101","911","887","1040","275","12"
"835061","457999","39599","276247","14043","1101","25984","1101","911","887","1040","275","12"
"835061","457999","39599","276249","14043","1101","25984","1101","911","887","1040","275","12"
"835064","458006","39599","276251","14043","1101","25984","1101","911","887","1040","275","12"
"835150","458006","39599","276253","14043","1101","25984","1101","911","887","1040","275","12"
"835155","458008","39599","276253","14043","1101","25984","1101","911","887","1040","275","12"
"835157","458008","39599","276253","14043","1101","25984","1101","911","887","1040","275","12"
"835226","458011","39599","276262","14044","1101","25984","1101","911","887","1040","275","12"
"835226","458022","39599","276283","14044","1101","25984","1101","911","887","1040","275","12"
"835227","458045","39599","276306","14044","1101","25984","1101","911","887","1040","275","12"
"835230","458066","39599","276324","14044","1101","25984","1101","911","887","1040","275","12"
"835237","458141","39599","276371","14045","1101","25986","1101","911","887","1040","275","12"
"835397","458148","39599","276372","14045","1101","25986","1101","911","887","1040","275","12"
"835403","458235","39599","276374","14045","1101","25986","1101","911","887","1040","275","12"
"835420","458246","39601","276397","14045","1101","25986","1101","911","887","1040","275","12"
"835487","458307","39601","276408","14045","1101","25986","1101","911","887","1040","275","12"
"835489","458403","39601","276440","14045","1101","25988","1101","911","887","1040","275","12"
"835493","458412","39602","276445","14045","1101","25988","1101","911","887","1040","275","12"
"835493","458416","39602","276470","14045","1101","25988","1101","911","887","1040","275","12"
"835626","458420","39602","276478","14046","1101","25988","1101","911","887","1040","275","12"
"835635","458425","39602","276498","14046","1101","25988","1101","911","887","1040","275","12"
"835726","458427","39602","276498","14046","1101","25988","1101","911","887","1040","275","12"
"835767","458427","39602","276499","14046","1101","25988","1101","911","887","1040","275","12"
"835770","458426","39602","276503","14047","1101","25988","1101","911","887","1040","275","12"
"835775","458457","39602","276536","14047","1101","25990","1101","911","887","1040","275","12"
"835741","458411","39676","276508","14046","1101","26024","1101","911","887","1040","276","12"
"835828","458411","39676","276515","14046","1101","26024","1101","911","887","1040","276","12"
"836007","458429","39678","276522","14046","1101","26024","1101","911","887","1040","276","12"
"836139","458440","39680","276523","14046","1101","26024","1101","911","887","1040","276","12"
"836166","458531","39682","276561","14056","1102","26024","1101","912","888","1040","276","12"
"836169","458533","39682","276565","14056","1102","26024","1101","912","888","1040","276","12"
"836183","458544","39682","276595","14057","1102","26024","1101","912","888","1040","276","12"
"836303","458561","39686","276595","14057","1102","26024","1101","912","888","1040","276","12"
"836432","458622","39696","276597","14057","1102","26024","1101","912","888","1040","276","12"
"836456","458624","39696","276598","14057","1102","26024","1101","912","888","1040","276","12"
"836459","458624","39696","276603","14057","1102","26024","1101","912","888","1040","276","12"
"836459","458640","39696","276609","14057","1102","26024","1101","912","888","1040","276","12"
"836549","458699","39699","276610","14058","1102","26024","1101","912","888","1040","276","12"
"836595","458712","39702","276615","14058","1102","26024","1101","912","888","1040","276","12"
"836729","458712","39702","276615","14058","1102","26024","1101","912","888","1040","276","12"
"836796","458721","39703","276617","14058","1102","26024","1101","912","888","1040","276","12"
"836808","458722","39703","276617","14058","1102","26024","1101","912","888","1040","276","12"
"836838","458750","39703","276619","14062","1102","26024","1101","912","888","1040","276","12"
"836904","458750","39703","276619","14062","1102","26024","1101","912","888","1040","276","12"
"836911","458825","39703","276657","14063","1102","26030","1101","912","888","1040","276","12"
"837083","458837","39703","276667","14065","1102","26030","1101","912","888","1040","276","12"
"837152","458838","39703","276674","14065","1102","26030","1101","912","888","1040","276","12"
"837156","458838","39703","276675","14065","1102","26030","1101","912","888","1040","276","12"
"837177","458844","39704","276680","14066","1102","26030","1101","912","888","1040","276","12"
"837243","458862","39704","276712","14069","1102","26030","1101","912","888","1040","276","12"
"837243","458866","39704","276736","14069","1102","26030","1101","912","888","1040","276","12"
"837324","458874","39705","276739","14069","1102","26030","1101","912","888","1040","276","12"
"837354","458878","39705","276741","14069","1102","26030","1101","912","888","1040","276","12"
"837518","458889","39706","276741","14069","1102","26030","1101","912","888","1040","276","12"
"837546","458895","39706","276743","14069","1102","26030","1101","912","888","1040","276","12"
"837547","458896","39706","276743","14069","1102","26030","1101","912","888","1040","276","12"
"837576","458957","39709","276743","14069","1102","26030","1101","912","888","1040","276","12"
"837576","458960","39709","276746","14069","1102","26030","1101","912","888","1040","276","12"
"837579","458970","39709","276759","14069","1102","26030","1101","912","888","1040","276","12"
"837744","458981","39710","276791","14069","1102","26030","1101","912","888","1040","276","12"
"837764","458988","39710","276791","14069","1102","26030","1101","912","888","1040","276","12"
"837764","458989","39710","276802","14069","1102","26030","1101","912","888","1040","276","12"
"837817","459179","39712","276971","14091","1102","26049","1100","915","891","1044","277","12"
"837833","459179","39712","276973","14091","1102","26049","1100","915","891","1044","277","12"
"837851","459306","39712","277039","14091","1102","26054","1100","916","891","1044","277","12"
"837864","459311","39712","277052","14093","1102","26054","1100","916","891","1044","277","12"
"837864","459493","39712","277242","14095","1102","26083","1100","916","891","1045","277","12"
"838269","459582","39722","277243","14096","1102","26083","1100","916","891","1045","277","12"
"838315","459584","39722","277246","14096","1102","26083","1100","916","891","1045","277","12"
"838353","459614","39722","277354","14105","1102","26086","1100","916","891","1047","277","12"
"838354","459614","39722","277356","14105","1102","26086","1100","916","891","1047","277","12"
"838365","459616","39722","277355","14106","1102","26086","1100","916","891","1047","277","12"
"838381","459624","39722","277357","14106","1102","26086","1100","916","891","1047","277","12"
"838392","459627","39722","277370","14107","1102","26086","1100","916","891","1047","277","12"
"838392","459779","39722","277571","14107","1102","26107","1100","916","891","1047","277","12"
"838390","459866","39722","277603","14110","1102","26111","1100","918","891","1047","277","12"
"838477","459879","39722","277612","14111","1102","26111","1100","918","891","1047","277","12"
"838483","459883","39722","277614","14111","1102","26111","1100","918","891","1047","277","12"
"838483","459884","39722","277630","14111","1102","26111","1100","918","891","1047","277","12"
"838889","459973","39730","277630","14112","1103","26111","1100","918","891","1047","277","12"
"838893","459974","39730","277640","14112","1103","26111","1100","918","891","1047","277","12"
"838898","459984","39730","277668","14115","1103","26112","1100","918","891","1047","277","12"
"838961","459986","39730","277668","14115","1103","26112","1100","918","891","1047","277","12"
"838966","459989","39730","277675","14115","1103","26112","1100","918","891","1047","277","12"
"838981","459993","39730","277689","14115","1103","26112","1100","918","891","1047","277","12"
"838987","460041","39730","277699","14115","1103","26112","1100","918","891","1047","277","12"
"838987","460045","39730","277705","14115","1103","26112","1100","918","891","1047","277","12"
"839060","460135","39736","277707","14116","1103","26112","1100","918","891","1047","277","12"
"839061","460158","39736","277729","14116","1103","26113","1100","918","891","1047","277","12"
"839071","460175","39736","277733","14116","1103","26113","1100","918","891","1047","277","12"
"839078","460200","39736","277774","14118","1103","26113","1100","918","891","1047","277","12"
"839086","460203","39736","277816","14118","1103","26113","1100","918","891","1047","277","12"
"839086","460203","39736","277830","14118","1103","26113","1100","918","891","1047","277","12"
"839116","460248","39736","277862","14118","1103","26115","1100","918","891","1047","277","12"
"839177","460278","39737","277865","14118","1103","26115","1100","918","891","1047","277","12"
"839182","460282","39738","277872","14118","1103","26115","1100","918","891","1047","277","12"
"839192","460282","39738","277877","14118","1103","26115","1100","918","891","1047","277","12"
"839260","460288","39738","277880","14118","1103","26115","1100","918","891","1047","277","12"
"839421","460295","39738","277881","14118","1103","26115","1100","918","891","1047","277","12"
"839440","460302","39738","277904","14119","1103","26116","1100","918","891","1047","277","12"
"839440","460302","39738","277908","14119","1103","26116","1100","918","891","1047","277","12"
"839440","460302","39738","277908","14119","1103","26116","1100","918","891","1047","277","12"
"839440","460344","39738","277968","14119","1103","26121","1100","918","891","1047","277","12"
"839440","460363","39738","277969","14119","1103","26121","1100","918","891","1047","277","12"
"839470","460397","39740","277972","14123","1103","26121","1100","918","891","1048","277","12"
"839494","460407","39740","277975","14124","1103","26121","1100","918","891","1048","277","12"
"839556","460412","39740","277979","14124","1103","26121","1100","918","891","1048","277","12"
"839593","460417","39740","277986","14124","1103","26121","1100","918","891","1048","277","12"
"839594","460425","39740","278052","14124","1103","26121","1100","918","891","1048","277","12"
"839681","460428","39740","278068","14127","1103","26121","1100","918","891","1048","277","12"
"839691","460547","39740","278132","14130","1103","26126","1100","920","891","1048","277","12"
"839831","460559","39740","278145","14134","1103","26126","1100","920","891","1048","277","12"
"839848","460567","39740","278146","14134","1103","26126","1100","920","891","1048","277","12"
"839859","460570","39741","278146","14134","1103","26126","1100","920","891","1048","277","12"
"839937","460598","39741","278163","14142","1103","26126","1100","920","891","1048","277","12"
"839944","460598","39741","278177","14142","1103","26126","1100","920","891","1048","277","12"
"840048","460655","39745","278177","14142","1103","26126","1100","920","891","1048","277","12"
"840326","460721","39751","278199","14152","1104","26127","1099","920","891","1048","278","12"
"840333","460732","39751","278244","14157","1104","26127","1099","920","891","1048","278","12"
"840338","460780","39751","278276","14158","1104","26129","1099","920","891","1048","278","12"
"840379","460786","39751","278284","14158","1104","26129","1099","920","891","1048","278","12"
"840405","460790","39751","278294","14158","1104","26129","1099","920","891","1048","278","12"
"840431","460815","39751","278334","14162","1104","26129","1099","920","891","1048","278","12"
"840450","460817","39751","278354","14162","1104","26129","1099","920","891","1048","278","12"
"840452","460826","39751","278370","14163","1104","26129","1099","920","891","1048","278","12"
"840515","460832","39751","278370","14163","1104","26129","1099","920","891","1048","278","12"
"840546","460838","39751","278378","14163","1104","26129","1099","920","891","1048","278","12"
"840561","460960","39751","278441","14168","1104","26134","1099","921","891","1048","278","12"
"840576","460961","39751","278443","14168","1104","26134","1099","921","891","1048","278","12"
"840691","461167","39754","278446","14180","1104","26132","1099","923","893","1049","278","12"
"840759","461176","39755","278447","14180","1104","26132","1099","923","893","1049","278","12"
"840779","461177","39755","278448","14180","1104","26132","1099","923","893","1049","278","12"
"841042","461445","39760","278474","14203","1104","26136","1099","924","897","1052","278","12"
"841129","461446","39760","278477","14203","1104","26136","1099","924","897","1052","278","12"
"841139","461452","39760","278520","14203","1104","26137","1099","924","897","1052","278","12"
"841221","461464","39761","278525","14205","1104","26137","1099","924","897","1052","278","12"
"841353","461487","39763","278540","14206","1104","26138","1099","924","897","1052","278","12"
"841354","461493","39763","278545","14206","1104","26138","1099","924","897","1052","278","12"
"841383","461497","39764","278545","14206","1104","26138","1099","924","897","1052","278","12"
"841452","461503","39764","278549","14206","1104","26138","1099","924","897","1052","278","12"
"841469","461511","39764","278552","14206","1104","26138","1099","924","897","1052","278","12"
"841540","461511","39764","278552","14206","1104","26138","1099","924","897","1052","278","12"
"841540","461513","39764","278615","14206","1104","26139","1099","924","897","1052","278","12"
"841547","461700","39764","278808","14206","1104","26166","1099","924","897","1054","278","12"
"841548","461805","39764","278865","14206","1104","26170","1099","924","897","1054","278","12"
"841571","461836","39766","278871","14206","1104","26170","1099","924","897","1054","278","12"
"841737","461850","39767","278874","14206","1104","26170","1099","924","897","1054","278","12"
"841740","461855","39767","278874","14206","1104","26170","1099","924","897","1054","278","12"
"841831","461878","39769","278877","14206","1104","26170","1099","924","897","1054","278","12"
"841832","461884","39769","278883","14206","1104","26171","1099","924","897","1054","278","12"
"841832","461884","39769","278884","14206","1104","26171","1099","924","897","1054","278","12"
"841832","461885","39769","278886","14206","1104","26171","1099","924","897","1054","278","12"
"842018","461900","39769","278890","14207","1104","26171","1099","924","897","1054","278","12"
"842018","461900","39769","278891","14207","1104","26171","1099","924","897","1054","278","12"
"842086","461899","39769","278894","14209","1104","26171","1099","924","897","1054","278","12"
"842088","461908","39769","278936","14211","1104","26171","1099","924","897","1054","278","12"
"842110","461924","39769","278941","14212","1104","26171","1099","924","897","1054","278","12"
"842198","461929","39769","278943","14212","1104","26171","1099","924","897","1054","278","12"
"842207","461934","39769","278945","14212","1104","26171","1099","924","897","1054","278","12"
"842299","461956","39771","278945","14212","1104","26171","1099","924","897","1054","278","12"
"842302","461956","39771","278954","14212","1104","26171","1099","924","897","1054","278","12"
"842385","462103","39778","278964","14214","1105","26171","1099","924","897","1054","278","12"
"842466","462131","39780","278974","14214","1105","26171","1099","924","897","1054","278","12"
"842482","462135","39780","278977","14214","1105","26171","1099","924","897","1054","278","12"
"842531","462138","39780","278982","14214","1105","26171","1099","924","897","1054","278","12"
"842542","462141","39780","278983","14214","1105","26171","1099","924","897","1054","278","12"
"842652","462141","39780","278983","14214","1105","26171","1099","924","897","1054","278","12"
"842676","462151","39780","278983","14214","1105","26171","1099","924","897","1054","278","12"
"842728","462175","39781","278983","14214","1105","26171","1099","924","897","1054","278","12"
"842798","462177","39781","278983","14214","1105","26171","1099","924","897","1054","278","12"
"842800","462185","39781","278988","14214","1105","26173","1099","924","897","1054","278","12"
"842867","462190","39782","278989","14214","1105","26173","1099","924","897","1054","278","12"
"843019","462392","39803","278989","14214","1105","26173","1099","924","897","1054","278","12"
"843181","462399","39803","278998","14214","1105","26173","1099","924","897","1054","278","12"
"843205","462409","39804","279005","14214","1105","26173","1099","924","897","1054","278","12"
"843206","462409","39804","279006","14214","1105","26173","1099","924","897","1054","278","12"
"843295","462445","39805","279015","14218","1106","26173","1099","924","897","1054","278","12"
"843306","462451","39805","279022","14218","1106","26173","1099","924","897","1054","278","12"
"843309","462451","39805","279023","14218","1106","26173","1099","924","897","1054","278","12"
"843331","462455","39805","279026","14218","1106","26173","1099","924","897","1054","278","12"
"843343","462457","39805","279029","14218","1106","26173","1099","924","897","1054","278","12"
"843425","462470","39806","279070","14218","1106","26173","1099","924","897","1054","278","12"
